smiles,canonical_smiles,valid,unique,novel
COc1cc(-c2cc(Cl)c(CNc3nc(NCC(C)O)c(C)cc3C(N)=O)s2)cc(OC)c1OC,COc1cc(-c2cc(Cl)c(CNc3nc(NCC(C)O)c(C)cc3C(N)=O)s2)cc(OC)c1OC,True,True,True
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)c3nc(C)sc3C)cc2)nc(C)n1,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)c3nc(C)sc3C)cc2)nc(C)n1,True,True,True
CC(C)(C)n1nc2c(c1NC(=O)CSc1ccccc1)C[S+]([O-])c1ccc(Cl)cc12,CC(C)(C)n1nc2c(c1NC(=O)CSc1ccccc1)C[S+]([O-])c1ccc(Cl)cc1-2,True,True,True
c1ccc(-c2cc(-c3ccncc3)nc(-c3cccs3)c2)cc1,c1ccc(-c2cc(-c3ccncc3)nc(-c3cccs3)c2)cc1,True,True,True
Cc1c2c(nn1CC(=O)N1CCN(c3ccc(F)cc3F)CC1)-c1sccc1S(=O)(=O)N2,Cc1c2c(nn1CC(=O)N1CCN(c3ccc(F)cc3F)CC1)-c1sccc1S(=O)(=O)N2,True,True,True
COc1cccc(-c2cn(-c3ccc4nc(NC(C)=O)sc4c3)nn2)c1,COc1cccc(-c2cn(-c3ccc4nc(NC(C)=O)sc4c3)nn2)c1,True,True,True
N#CC(=Cc1c(N2CCOCC2)nc2cc(Cl)ccc2c1-c1ccccc1)C(=O)NC1CC1,N#CC(=Cc1c(N2CCOCC2)nc2cc(Cl)ccc2c1-c1ccccc1)C(=O)NC1CC1,True,True,True
COc1ccc(OC)c(C(=O)CSc2nnc(C)n2-c2ccccc2)c1,COc1ccc(OC)c(C(=O)CSc2nnc(C)n2-c2ccccc2)c1,True,True,True
O=S(=O)(c1cccc(Cl)c1)N1CCC(Oc2ncnc3[nH]ccc23)CC1,O=S(=O)(c1cccc(Cl)c1)N1CCC(Oc2ncnc3[nH]ccc23)CC1,True,True,True
COC(=O)Cn1c(=NC(=O)c2cccc(C)c2)sc2cc3c(cc21)OCO3,COC(=O)Cn1c(=NC(=O)c2cccc(C)c2)sc2cc3c(cc21)OCO3,True,True,True
Cc1ccc(C=Nc2ccc(Cc3cccc(C)c3C)cc2)cc1,Cc1ccc(C=Nc2ccc(Cc3cccc(C)c3C)cc2)cc1,True,True,True
COc1ccc(C(=O)N2CCC3(CC2)C(=O)N(c2ccccc2)C(=O)C3C)c(OC)c1,COc1ccc(C(=O)N2CCC3(CC2)C(=O)N(c2ccccc2)C(=O)C3C)c(OC)c1,True,True,True
CCOC(=O)c1cnc2c(OC)cccc2c1C(I)OCC,CCOC(=O)c1cnc2c(OC)cccc2c1C(I)OCC,True,True,True
c1ccc(N2CCC3(CCC=CCC3)CC2)cc1,C1=CCCC2(CC1)CCN(c1ccccc1)CC2,True,True,True
CC(C)SC(=S)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1,CC(C)SC(=S)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1,True,True,True
CC1=C(C(=O)N(C(C)C)C(C)C)CC(CC(=O)NCCCCc2ccccc2)C(=O)N1CC(C)C,CC1=C(C(=O)N(C(C)C)C(C)C)CC(CC(=O)NCCCCc2ccccc2)C(=O)N1CC(C)C,True,True,True
CCC(C)C(CNC(COc1ccc(C(=O)CCc2ccc(F)cc2)cc1)CCC(=O)O)NCCC1CCCCC1,CCC(C)C(CNC(CCC(=O)O)COc1ccc(C(=O)CCc2ccc(F)cc2)cc1)NCCC1CCCCC1,True,True,True
CC(=NNC(=O)c1ccc(NC(=O)c2cccs2)cc1)c1ccccc1,CC(=NNC(=O)c1ccc(NC(=O)c2cccs2)cc1)c1ccccc1,True,True,True
CCCN1C(=O)C2(CC(C)(C)Oc3ccc(Br)cc32)N(c2cccc(CC)c2)C1=O,CCCN1C(=O)N(c2cccc(CC)c2)C2(CC(C)(C)Oc3ccc(Br)cc32)C1=O,True,True,True
CCC1CCCCN1CCCNC(=O)c1csc2c1CCCC2,CCC1CCCCN1CCCNC(=O)c1csc2c1CCCC2,True,True,True
CC(=O)C1=CCC(c2ccccc2)N(S(=O)(=O)c2ccc(C)cc2)C1c1ccccc1C,CC(=O)C1=CCC(c2ccccc2)N(S(=O)(=O)c2ccc(C)cc2)C1c1ccccc1C,True,True,True
Cn1c(N2CCOC(c3ccc(F)cc3OCC(F)(F)F)C2)nc(-c2ccncn2)cc1=O,Cn1c(N2CCOC(c3ccc(F)cc3OCC(F)(F)F)C2)nc(-c2ccncn2)cc1=O,True,True,True
CC(=O)Nc1nnc(S(=O)(=O)N2CCCCC2)s1,CC(=O)Nc1nnc(S(=O)(=O)N2CCCCC2)s1,True,True,True
C1=NCN(C2CCC3(CC2)OCCO3)C1,C1=NCN(C2CCC3(CC2)OCCO3)C1,True,True,True
CC(C)(C)C1COC(C2CCCCC2)(C2CCCCC2)OO1,CC(C)(C)C1COC(C2CCCCC2)(C2CCCCC2)OO1,True,True,True
Cc1ccc(N(CC(=O)NCCc2ccc3c(c2)OCO3)S(C)(=O)=O)cc1Cl,Cc1ccc(N(CC(=O)NCCc2ccc3c(c2)OCO3)S(C)(=O)=O)cc1Cl,True,True,True
N#Cc1cc2nc(-c3ccccc3)cc(C(F)(F)F)n2n1,N#Cc1cc2nc(-c3ccccc3)cc(C(F)(F)F)n2n1,True,True,True
COC(=O)C1C(OC(=O)c2ccccc2-c2ccccc2)CC2CCC1N2C,COC(=O)C1C(OC(=O)c2ccccc2-c2ccccc2)CC2CCC1N2C,True,True,True
O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1Cl)NC(Cc1ccccc1)C(=O)O,O=C(CSc1nc2ccccc2c(=O)n1-c1ccccc1Cl)NC(Cc1ccccc1)C(=O)O,True,True,True
CCC(CC)C(C#N)c1cc(O)nc(O)n1,CCC(CC)C(C#N)c1cc(O)nc(O)n1,True,True,True
COC(=O)C(Cc1ccc(C(F)(F)F)cc1)NC(=O)c1ccc2c(c1)C(=O)c1ccc(N=CN(C)C)cc1CC2,COC(=O)C(Cc1ccc(C(F)(F)F)cc1)NC(=O)c1ccc2c(c1)C(=O)c1ccc(N=CN(C)C)cc1CC2,True,True,True
CCOC(=O)c1cnc2c(ccc3oc(C(C)(C)C)cc32)c1Nc1ccccc1C,CCOC(=O)c1cnc2c(ccc3oc(C(C)(C)C)cc32)c1Nc1ccccc1C,True,True,True
C[N+](C)(C)CCCCCCS[N](C)(C)C,,False,True,True
COc1cc(-c2ccc(C)c(C)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,COc1cc(-c2ccc(C)c(C)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,True,True,False
COC(=O)C1(Cc2ccccc2)C2C(=O)N(c3ccccc3)C(=O)C2C2CN=C(SCCc3cccs3)N21,COC(=O)C1(Cc2ccccc2)C2C(=O)N(c3ccccc3)C(=O)C2C2CN=C(SCCc3cccs3)N21,True,True,True
O=C1CC(Nc2nccc(-n3ccc4c(N5CCC(N6CCOCC6)CC5)nccc43)n2)CN1CC1CC1,O=C1CC(Nc2nccc(-n3ccc4c(N5CCC(N6CCOCC6)CC5)nccc43)n2)CN1CC1CC1,True,True,True
COc1ccc(S(=O)(=O)n2c(C3CCCCC3)nc3cc(C(=O)NC(C)c4csc(C)n4)ccc32)cc1OC,COc1ccc(S(=O)(=O)n2c(C3CCCCC3)nc3cc(C(=O)NC(C)c4csc(C)n4)ccc32)cc1OC,True,True,True
O=P(O)(O)Cc1ccc(CCc2ccc(Oc3ccc(C(F)(F)F)cn3)c(Oc3ccccc3)c2)s1,O=P(O)(O)Cc1ccc(CCc2ccc(Oc3ccc(C(F)(F)F)cn3)c(Oc3ccccc3)c2)s1,True,True,True
COc1ccc(-c2nc(SCC(=O)N3CCOCC3)c(C)o2)cc1,COc1ccc(-c2nc(SCC(=O)N3CCOCC3)c(C)o2)cc1,True,True,True
CN1CCN(Cc2cc(NC(=O)c3cccc(OC(F)(F)F)c3)cc(C(=O)Nc3ccc(-c4cc5ccccc5s4)cn3)c2)CC1,CN1CCN(Cc2cc(NC(=O)c3cccc(OC(F)(F)F)c3)cc(C(=O)Nc3ccc(-c4cc5ccccc5s4)cn3)c2)CC1,True,True,True
CCC(CC)(COc1ccc(-c2ccc(OCc3ccsc3)cc2)cc1)C(=O)O,CCC(CC)(COc1ccc(-c2ccc(OCc3ccsc3)cc2)cc1)C(=O)O,True,True,True
N=C(N)NCCCCC(=O)NCCCCNC(=O)C(CS)NC(=O)Cc1ccc(S(N)(=O)=O)cc1,N=C(N)NCCCCC(=O)NCCCCNC(=O)C(CS)NC(=O)Cc1ccc(S(N)(=O)=O)cc1,True,True,True
Cc1ccc(C(C)C)c(OCC(=O)N(Cc2csc(C)n2)C(C)C)c1,Cc1ccc(C(C)C)c(OCC(=O)N(Cc2csc(C)n2)C(C)C)c1,True,True,True
Cc1ccc(NC(=O)Sc2ccccc2C(=O)O)cc1,Cc1ccc(NC(=O)Sc2ccccc2C(=O)O)cc1,True,True,True
COc1cc(C(=O)OCc2ccccc2)nc(OC)n1,COc1cc(C(=O)OCc2ccccc2)nc(OC)n1,True,True,True
O=C(O)c1cc(-c2ccc(F)cc2)nc2ccc(-c3ccccc3)cc12,O=C(O)c1cc(-c2ccc(F)cc2)nc2ccc(-c3ccccc3)cc12,True,True,True
CC(=O)c1cc(C(=O)N2Cc3ccccc3C2)n(C)n1,CC(=O)c1cc(C(=O)N2Cc3ccccc3C2)n(C)n1,True,True,True
O=C(O)CCC(NC(=O)c1cccc(COc2ccc(-c3ccc4c(c3)OCO4)cc2)n1)C(=O)O,O=C(O)CCC(NC(=O)c1cccc(COc2ccc(-c3ccc4c(c3)OCO4)cc2)n1)C(=O)O,True,True,True
CCCC(=O)C1=CCCC2(C)C1CCC(C)C2(C)CCc1ccoc1,CCCC(=O)C1=CCCC2(C)C1CCC(C)C2(C)CCc1ccoc1,True,True,True
CN(Cc1cncnc1)C(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,CN(Cc1cncnc1)C(=O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,True,True,True
COc1cc(-c2cc3c(cn2)c(=O)c2c(C#N)c[nH]c2n3C2CC2)ccc1C(C)C,COc1cc(-c2cc3c(cn2)c(=O)c2c(C#N)c[nH]c2n3C2CC2)ccc1C(C)C,True,True,True
CC1CCN(C(=O)c2cc(-c3ccc([N+](=O)[O-])cc3)on2)CC1,CC1CCN(C(=O)c2cc(-c3ccc([N+](=O)[O-])cc3)on2)CC1,True,True,True
CCCS(=O)(=O)N(C)CC1OC(CC=C(C)CCC=C(C)C)C=CC1O,CCCS(=O)(=O)N(C)CC1OC(CC=C(C)CCC=C(C)C)C=CC1O,True,True,True
CC1CC(=O)NN=C1c1ccc(NS(C)(=O)=O)cc1,CC1CC(=O)NN=C1c1ccc(NS(C)(=O)=O)cc1,True,True,True
CCc1ccc(CCNC(=O)CN(c2cccc(OC)c2)S(=O)(=O)N(C)C)cc1,CCc1ccc(CCNC(=O)CN(c2cccc(OC)c2)S(=O)(=O)N(C)C)cc1,True,True,True
O=c1cc(CSC(=S)N2CCOCC2)oc2ccc(F)cc12,O=c1cc(CSC(=S)N2CCOCC2)oc2ccc(F)cc12,True,True,True
O=C1CCNc2cc(C(=O)NC34CC5CC(CC(C5)C3)C4)ccc2N1,O=C1CCNc2cc(C(=O)NC34CC5CC(CC(C5)C3)C4)ccc2N1,True,True,True
CC(=O)C=Cc1cccc2cc(CCC(=O)c3cccnc3)ccc12,CC(=O)C=Cc1cccc2cc(CCC(=O)c3cccnc3)ccc12,True,True,True
Cc1nc(-c2ccc(N3C(=O)C(=O)C(C(=O)CC(C)C)C3c3ccc(OC4=NCCS4)cc3)cc2)no1,Cc1nc(-c2ccc(N3C(=O)C(=O)C(C(=O)CC(C)C)C3c3ccc(OC4=NCCS4)cc3)cc2)no1,True,True,True
N#CC(C#N)=C1SC(Cc2ccccc2)C(=O)N1c1ccc(S(N)(=O)=O)cc1,N#CC(C#N)=C1SC(Cc2ccccc2)C(=O)N1c1ccc(S(N)(=O)=O)cc1,True,True,True
O=C(NCCc1cccc(Cl)c1)C(=Cc1cccc(Cl)c1Cl)c1ccccc1,O=C(NCCc1cccc(Cl)c1)C(=Cc1cccc(Cl)c1Cl)c1ccccc1,True,True,True
COc1ccc(CN(C)C(=O)CCc2nnc(Cc3cccnc3)o2)cc1F,COc1ccc(CN(C)C(=O)CCc2nnc(Cc3cccnc3)o2)cc1F,True,True,True
CC1CCC(Cn2c(N(CC3CC3)c3cn(CCN(C)C)nc3Br)nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,CC1CCC(Cn2c(N(CC3CC3)c3cn(CCN(C)C)nc3Br)nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,True,True,True
CC1(C)Oc2cc3[nH]c(=O)ccc3cc2C2(O)C12O,,False,True,True
Cc1ccnc2c(C=CC(=O)C=Cc3c(Cl)cccc3Cl)c(C)nn12,Cc1nn2c(C)ccnc2c1C=CC(=O)C=Cc1c(Cl)cccc1Cl,True,True,True
CCOC(=O)C1(Cc2ccccc2)CCN(C(=O)CC(N)Cc2cc(F)ccc2F)CC1,CCOC(=O)C1(Cc2ccccc2)CCN(C(=O)CC(N)Cc2cc(F)ccc2F)CC1,True,True,True
O=C(Nc1ccc(OCC2=NCCO2)cc1)c1ncc2cc(Cl)ccc2n1,O=C(Nc1ccc(OCC2=NCCO2)cc1)c1ncc2cc(Cl)ccc2n1,True,True,True
Cc1[nH]c2ncnc(N3CCN(C(=S)Nc4cc(C)ccc4F)CC3)c2c1C,Cc1ccc(F)c(NC(=S)N2CCN(c3ncnc4[nH]c(C)c(C)c34)CC2)c1,True,True,True
COc1ccc(-c2oc3cc(OC4OC(C(OC)C(=O)O)C(O)C(O)C4O)c(OC)c(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)c(O)c1,COc1ccc(-c2oc3cc(OC4OC(C(OC)C(=O)O)C(O)C(O)C4O)c(OC)c(O)c3c(=O)c2OC2OC(CO)C(O)C(O)C2O)c(O)c1,True,True,True
COc1cc(C=C2SC(=S)N(C3CCS(=O)(=O)C3)C2=O)cc(Cl)c1O,COc1cc(C=C2SC(=S)N(C3CCS(=O)(=O)C3)C2=O)cc(Cl)c1O,True,True,True
COc1ccc(Cl)cc1-c1cc(NCc2cccc(C(C)C)c2)ncn1,COc1ccc(Cl)cc1-c1cc(NCc2cccc(C(C)C)c2)ncn1,True,True,True
O=C(Nc1cc(-c2ccccc2)[nH]n1)c1ccc(F)c(S(=O)(=O)NC2CCCCC2O)c1,O=C(Nc1cc(-c2ccccc2)[nH]n1)c1ccc(F)c(S(=O)(=O)NC2CCCCC2O)c1,True,True,True
CCCN=c1c(O)c(O)c1=NCc1ccc(S(C)(=O)=O)cc1,CCCN=c1c(O)c(O)c1=NCc1ccc(S(C)(=O)=O)cc1,True,True,True
O=C(OCC12CCN(CC1)CC2)c1ccc(F)cc1,O=C(OCC12CCN(CC1)CC2)c1ccc(F)cc1,True,True,True
CCC(CO)N(Cc1ccccc1)c1nc(-c2ccccc2OC)nc2ccccc12,CCC(CO)N(Cc1ccccc1)c1nc(-c2ccccc2OC)nc2ccccc12,True,True,True
Cc1cccc2cc(Cn3nc(-c4ccncc4)c4c(N)ncnc43)n(CCCO)c(=O)c12,Cc1cccc2cc(Cn3nc(-c4ccncc4)c4c(N)ncnc43)n(CCCO)c(=O)c12,True,True,True
Cc1ccc(-c2cn3cccnc3n2)cc1NC(=O)c1ccc(N)nc1,Cc1ccc(-c2cn3cccnc3n2)cc1NC(=O)c1ccc(N)nc1,True,True,True
CC1(C)OCC(C[N+](C)(C)[O-])O1,CC1(C)OCC(C[N+](C)(C)[O-])O1,True,True,True
Cc1cccc(OCC(=O)Nc2ccc(C)c(Cl)c2)n1,Cc1cccc(OCC(=O)Nc2ccc(C)c(Cl)c2)n1,True,True,True
N=C(O)N1CCCc2cc(-c3cncc(C#N)c3)cnc21,N#Cc1cncc(-c2cnc3c(c2)CCCN3C(=N)O)c1,True,True,False
Clc1ccc(C=Nn2cnc3sc4c(c3c2=O)CCCC4)cc1,O=c1c2c3c(sc2ncn1N=Cc1ccc(Cl)cc1)CCCC3,True,True,True
CC(=O)Nc1ccc(-c2ccncc2)cc1C,CC(=O)Nc1ccc(-c2ccncc2)cc1C,True,True,True
O=C(C1CC(N2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)CN1)N1CCCC1CO,O=C(C1CC(N2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)CN1)N1CCCC1CO,True,True,True
N#Cc1ncc2c(C(N)=O)nn(CCc3ccccc3)c2n1,N#Cc1ncc2c(C(N)=O)nn(CCc3ccccc3)c2n1,True,True,True
O=C(O)CC1CCC(c2ccc(NC(=O)c3nc(-c4c[nH]c5ccccc45)sc3-c3ccc(C(F)(F)F)cc3)c(Cl)c2)CC1,O=C(O)CC1CCC(c2ccc(NC(=O)c3nc(-c4c[nH]c5ccccc45)sc3-c3ccc(C(F)(F)F)cc3)c(Cl)c2)CC1,True,True,True
CCOC12CC(C)(C)C(C1O)N(C)C(=O)c1ccccc12,CCOC12CC(C)(C)C(C1O)N(C)C(=O)c1ccccc12,True,True,True
Cc1cccc(NC(=S)Nc2ccc(S(=O)(=O)Nc3cnc4ccccc4n3)cc2)n1,Cc1cccc(NC(=S)Nc2ccc(S(=O)(=O)Nc3cnc4ccccc4n3)cc2)n1,True,True,True
CC(C)N(CCOc1ccc(CC(CCC(=O)O)NCCc2ccccc2)cc1)C(C)C,CC(C)N(CCOc1ccc(CC(CCC(=O)O)NCCc2ccccc2)cc1)C(C)C,True,True,True
O=C(O)C1=CCC(c2ccc(Cl)cc2)N(Cc2ccccc2F)C1,O=C(O)C1=CCC(c2ccc(Cl)cc2)N(Cc2ccccc2F)C1,True,True,True
CCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,CCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,True,True,True
N#Cc1ccc(N2C=Cc3ccccc3C2c2cc3cc(Br)ccc3nc2-c2ccccc2)cc1,N#Cc1ccc(N2C=Cc3ccccc3C2c2cc3cc(Br)ccc3nc2-c2ccccc2)cc1,True,True,True
CC(C)CN(Cc1cc(Cl)c2c(c1)OCCCO2)C(=O)C1CCN(Cc2cccc3ncccc23)C1,CC(C)CN(Cc1cc(Cl)c2c(c1)OCCCO2)C(=O)C1CCN(Cc2cccc3ncccc23)C1,True,True,True
CCCC1Oc2cc(O)c(C(=O)C=Cc3ccc4c(c3)OCO4)c(O)c2C1=O,CCCC1Oc2cc(O)c(C(=O)C=Cc3ccc4c(c3)OCO4)c(O)c2C1=O,True,True,True
CC(=O)c1ccc(N2CCN(C(=O)c3ccc4c(c3)OCCO4)CC2)cc1,CC(=O)c1ccc(N2CCN(C(=O)c3ccc4c(c3)OCCO4)CC2)cc1,True,True,False
COC(C)(C)C#CCCOC(C)=O,COC(C)(C)C#CCCOC(C)=O,True,True,True
CSC(Cc1ccc(O)cc1)c1c(O)c(C)c(O)c2c1OC(c1cccc(O)c1)CC2=O,CSC(Cc1ccc(O)cc1)c1c(O)c(C)c(O)c2c1OC(c1cccc(O)c1)CC2=O,True,True,True
O=C(O)CCCCC1c2ccccc2C2Nc3ccccc3C21,O=C(O)CCCCC1c2ccccc2C2Nc3ccccc3C12,True,True,True
CCCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,CCCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,True,True,True
COc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,COc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,True,True,False
O=c1nc(-c2ccccc2)nc2n1CCS2,O=c1nc(-c2ccccc2)nc2n1CCS2,True,True,True
CCOc1ccccc1NC(=O)C1CC2CCC1C2,CCOc1ccccc1NC(=O)C1CC2CCC1C2,True,True,True
Cc1ccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,Cc1ccc(C(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,True,True,True
CCN(CC)C(=O)Cn1c2ccccc2c(=S)c2ccccc21,CCN(CC)C(=O)Cn1c2ccccc2c(=S)c2ccccc21,True,True,True
CCn1c(C)cnc1CN1CCN(C(=O)c2cn(C)c3cccnc23)CC1,CCn1c(C)cnc1CN1CCN(C(=O)c2cn(C)c3cccnc23)CC1,True,True,True
CC(Cc1ccc2c(c1)OC(C(=O)OCCc1ccc(Cl)cc1)(C(=O)OCC1CC1)O2)NCC(O)c1cccc(Cl)c1,CC(Cc1ccc2c(c1)OC(C(=O)OCCc1ccc(Cl)cc1)(C(=O)OCC1CC1)O2)NCC(O)c1cccc(Cl)c1,True,True,True
CC(C)C(NC(=O)OC(C)(C)C)C(=O)N1CCCC1C(=O)c1noc(C(C)(C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,CC(C)C(NC(=O)OC(C)(C)C)C(=O)N1CCCC1C(=O)c1noc(C(C)(C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,True,True,True
Oc1c(Br)cc(Br)cc1C=Nc1nc(-c2cccc(Cl)c2)cs1,Oc1c(Br)cc(Br)cc1C=Nc1nc(-c2cccc(Cl)c2)cs1,True,True,True
CCOC(=O)C=CC(CCC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)c1ccccc1)C(C)C,CCOC(=O)C=CC(CCC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)c1ccccc1)C(C)C,True,True,True
Cc1cn(C2CC(O)C(CNC3CCCCCC3)O2)c(=O)[nH]c1=O,Cc1cn(C2CC(O)C(CNC3CCCCCC3)O2)c(=O)[nH]c1=O,True,True,True
Cc1ccc(OCC(=O)n2sccc2=O)c(C)c1,Cc1ccc(OCC(=O)n2sccc2=O)c(C)c1,True,True,True
C=CC1(C)CC(=O)C2(O)C(O1)C(O)C(OC(C)=O)C1C(C)(C)CCC(O)C12C,C=CC1(C)CC(=O)C2(O)C(O1)C(O)C(OC(C)=O)C1C(C)(C)CCC(O)C12C,True,True,False
O=C(Nc1ccccc1Cl)c1cccc2c1C(=O)N(C1CCCCCC1)C2,O=C(Nc1ccccc1Cl)c1cccc2c1C(=O)N(C1CCCCCC1)C2,True,True,True
CCOC(=O)C1CCN(c2nc(Nc3ccc(NC(=O)OCC)cc3)nc(Cl)c2Cl)CC1,CCOC(=O)Nc1ccc(Nc2nc(Cl)c(Cl)c(N3CCC(C(=O)OCC)CC3)n2)cc1,True,True,True
CCN(CC)SN(C)C(=O)N1Cc2ccc3cc2Oc2ccccc2C=CCC(O3)Oc2ccccc21,CCN(CC)SN(C)C(=O)N1Cc2ccc3cc2Oc2ccccc2C=CCC(O3)Oc2ccccc21,True,True,True
Cc1cccc(Nc2cc(-c3cccnc3)ncn2)c1,Cc1cccc(Nc2cc(-c3cccnc3)ncn2)c1,True,True,True
Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCOCC3)n(C)c2n1,Cc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCOCC3)n(C)c2n1,True,True,True
c1ccc2[nH]c(-c3ccc(Nc4nc5c(s4)CCNCC5)cc3)nc2c1,c1ccc2[nH]c(-c3ccc(Nc4nc5c(s4)CCNCC5)cc3)nc2c1,True,True,True
COc1ccc(C=NNC(=O)CCc2nc3cccnc3[nH]2)cc1,COc1ccc(C=NNC(=O)CCc2nc3cccnc3[nH]2)cc1,True,True,True
Clc1ccc(Nc2c3ccccc3nc3c2[nH]c2ccccc23)cc1,Clc1ccc(Nc2c3ccccc3nc3c2[nH]c2ccccc23)cc1,True,True,False
CCS(=O)(=O)c1cccc(Nc2c3ccccc3nc3ccccc23)c1,CCS(=O)(=O)c1cccc(Nc2c3ccccc3nc3ccccc23)c1,True,True,True
CC(=O)OC(CC(=O)O)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O,CC(=O)OC(CC(=O)O)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O,True,True,True
CC(C#Cc1cnc(Oc2cc3c(cc2Cl)NC(=O)C1(C(=O)Nc2ccncc2)CC3)s1)NCC(F)(F)F,,False,True,True
O=C(c1ccccc1)c1cnc(-c2nnc(Nc3ccc(Cl)cc3)s2)s1,O=C(c1ccccc1)c1cnc(-c2nnc(Nc3ccc(Cl)cc3)s2)s1,True,True,True
NS(=O)(=O)c1ccc(Nc2ncnc3sc(C(=O)NC4CCCC4)cc23)cc1,NS(=O)(=O)c1ccc(Nc2ncnc3sc(C(=O)NC4CCCC4)cc23)cc1,True,True,True
COCC12COCC1CN(C(=O)c1cncs1)C2,COCC12COCC1CN(C(=O)c1cncs1)C2,True,True,True
NS(=O)(=O)O,NS(=O)(=O)O,True,True,False
CCCC(=O)Nc1cc(=O)[nH]c(=O)[nH]1,CCCC(=O)Nc1cc(=O)[nH]c(=O)[nH]1,True,True,True
CC(C)C(CO)Oc1cc(F)cc(F)c1Nc1ncnc2cc(N=S3(=O)CCOC3)cc(F)c12,CC(C)C(CO)Oc1cc(F)cc(F)c1Nc1ncnc2cc(N=S3(=O)CCOC3)cc(F)c12,True,True,True
COC12CCCCC1C1CC(O)CC1(CO)CCCC21O,,False,True,True
CC(C)C(NC(=O)c1ccccn1)C(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C1CN(c2ccccc2)C(=O)N1,CC(C)C(NC(=O)c1ccccn1)C(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C1CN(c2ccccc2)C(=O)N1,True,True,True
NC1CCC(CCC2CCC(NC(=O)NC3c4ccccc4CC3O)CC2)CC1,NC1CCC(CCC2CCC(NC(=O)NC3c4ccccc4CC3O)CC2)CC1,True,True,True
Cc1ccc(NC(=O)Oc2ccccc2C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1,Cc1ccc(NC(=O)Oc2ccccc2C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1,True,True,True
COCCNC(=O)Cn1c(=O)n(Cc2ccco2)c(=O)c2ccccc21,COCCNC(=O)Cn1c(=O)n(Cc2ccco2)c(=O)c2ccccc21,True,True,False
Cc1ccccc1NC(=O)C1=CC(c2cc(Cl)ccc2O)=NS(=O)(=O)N1CC,CCN1C(C(=O)Nc2ccccc2C)=CC(c2cc(Cl)ccc2O)=NS1(=O)=O,True,True,True
Cc1cccc(C(CCCCCOc2ccc(-c3nc4cc(C(=O)NCCCCN5CCOCC5)ccc4[nH]3)cc2)Sc2ccc(CC(=O)O)cc2C)c1,Cc1cccc(C(CCCCCOc2ccc(-c3nc4cc(C(=O)NCCCCN5CCOCC5)ccc4[nH]3)cc2)Sc2ccc(CC(=O)O)cc2C)c1,True,True,True
O=C(COc1ccc2ccccc2c1)N1CCc2ccccc21,O=C(COc1ccc2ccccc2c1)N1CCc2ccccc21,True,True,True
C=C1C(=C)CC2C(C)(ON)CCCC2(C)C1CC(O)CCO,C=C1CC2C(C)(ON)CCCC2(C)C(CC(O)CCO)C1=C,True,True,True
CNC(=O)C1CCC=C(C)C(=O)Nc2cc(Cl)c(OC)c(Cl)c2C(=O)N1,CNC(=O)C1CCC=C(C)C(=O)Nc2cc(Cl)c(OC)c(Cl)c2C(=O)N1,True,True,True
